transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,supply_area,total_household_count_of_area_type,room_count,bathroom_count,heat_fuel_cogeneration,heat_fuel_gas,heat_type_central,heat_type_district,heat_type_individual,front_door_structure_corridor,front_door_structure_mixed,front_door_structure_stairway
1145000000,1,84.99,7,7876.0,5563,65,109.47,46,3.0,2.0,1,0,0,1,0,0,0,1
640000000,0,126.9004,22,4599.0,2752,14,166.87,384,4.0,2.0,0,1,0,0,1,0,0,1
471000000,1,84.97,3,1267.0,999,18,112.82,12,3.0,2.0,0,1,0,0,1,0,0,1
168000000,0,75.75,2,2050.0,2038,23,92.56,300,3.0,1.0,0,1,0,0,1,0,1,0
680000000,1,35.87,4,1136.0,2841,58,35.87,480,2.0,1.0,0,1,0,0,1,0,0,1
410000000,1,84.93,1,243.0,213,4,109.0,108,3.0,2.0,0,1,0,0,1,0,0,1
353000000,1,84.96,8,708.0,823,5,103.2,260,3.0,2.0,0,1,0,0,1,0,0,1
490000000,0,84.9782,18,2595.0,1564,14,111.89,298,3.0,2.0,0,1,0,0,1,0,0,1
330000000,1,95.39,4,346.0,456,8,103.33,180,3.0,1.0,0,1,1,0,0,0,0,1
770000000,0,126.9004,39,4599.0,2752,14,166.87,384,4.0,2.0,0,1,0,0,1,0,0,1
765000000,1,84.87,6,1029.0,888,19,102.79,42,3.0,2.0,0,1,0,0,1,0,0,1
1100000000,1,84.99,12,7876.0,5563,65,109.47,46,3.0,2.0,1,0,0,1,0,0,0,1
600000000,1,83.58,10,217.0,435,4,100.02,180,3.0,1.0,1,0,0,1,0,0,0,1
223000000,1,59.24,14,290.0,257,2,89.31,9,3.0,1.0,0,1,0,0,1,1,0,0
245000000,1,84.96,20,1459.0,1371,13,110.12,19,3.0,2.0,0,1,0,0,1,0,0,1
560000000,1,114.78,11,1992.0,1601,14,148.75,232,4.0,2.0,0,1,0,0,1,0,0,1
460000000,1,55.02,9,1879.0,3100,34,75.22,720,2.0,1.0,1,0,0,1,0,1,0,0
150000000,0,59.76,7,1789.0,1669,10,80.01,675,3.0,1.0,0,1,1,0,0,1,0,0
193000000,0,73.74,3,152.0,191,3,100.71,81,3.0,2.0,0,1,1,0,0,0,0,1
262500000,1,59.13,1,1200.0,800,7,85.21,209,3.0,1.0,0,1,0,0,1,0,0,1
307000000,1,59.94,19,3940.0,3003,25,82.42,145,2.0,1.0,0,1,0,0,1,0,0,1
378000000,0,84.6389,9,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
275000000,1,84.87,7,138.0,122,1,107.54,92,3.0,2.0,0,1,0,0,1,0,0,1
200000000,1,39.6,15,486.0,1624,10,56.91,626,2.0,1.0,1,0,0,1,0,1,0,0
185000000,1,41.3,11,1500.0,2029,23,58.59,270,2.0,1.0,1,0,0,1,0,1,0,0
137000000,0,59.83,9,154.0,224,1,75.39,104,3.0,1.0,0,1,0,0,1,0,0,1
318000000,1,64.85,2,2073.0,1786,24,82.69,306,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,84.87,12,1252.0,1668,18,105.79,56,3.0,2.0,1,0,0,1,0,0,0,1
505000000,1,109.7,6,981.0,1550,12,131.01,120,3.0,2.0,1,0,0,1,0,0,0,1
80000000,0,73.77,3,216.0,216,4,87.81,1,3.0,2.0,0,1,0,0,1,0,1,0
158000000,0,84.975,17,313.0,480,3,102.46,168,3.0,2.0,0,1,0,0,1,0,0,1
240000000,1,25.89,4,123.0,155,1,36.0,96,1.0,1.0,0,1,0,0,1,1,0,0
198000000,0,84.9995,3,166.0,163,3,113.91,14,3.0,2.0,0,1,0,0,1,0,0,1
699000000,1,114.75,9,2123.0,1696,7,144.08,523,4.0,2.0,0,1,1,0,0,0,0,1
200000000,0,49.83,8,1984.0,1848,24,70.1,406,2.0,1.0,1,0,0,1,0,1,0,0
280000000,1,59.97,13,131.0,127,1,86.46,32,3.0,1.0,0,1,0,0,1,0,0,1
398000000,0,84.6389,20,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
124500000,0,84.98,7,3776.0,3382,35,104.76,500,3.0,2.0,0,1,0,0,1,0,0,1
78000000,0,59.941,1,884.0,882,11,77.25,167,3.0,2.0,0,1,0,0,1,0,0,1
243000000,1,59.96,4,408.0,346,3,79.38,150,2.0,1.0,0,1,0,0,1,1,0,0
266000000,0,59.676,12,1277.0,1110,13,92.16,146,3.0,2.0,0,1,0,0,1,0,0,1
105000000,0,84.95,5,76.0,161,1,105.41,76,3.0,2.0,0,1,0,0,1,0,0,1
399000000,1,102.0,9,5402.0,5387,49,127.98,248,4.0,2.0,0,1,1,0,0,0,0,1
320000000,1,84.9819,11,183.0,169,4,107.71,10,3.0,2.0,0,1,0,0,1,0,0,1
843000000,1,84.79,9,9766.0,6864,66,108.82,1762,3.0,2.0,1,0,0,1,0,0,0,1
335230000,1,84.99700000000001,11,210.0,178,6,106.12,115,3.0,2.0,0,1,0,0,1,0,0,1
320000000,1,59.4,10,833.0,826,5,81.03,302,3.0,1.0,0,1,0,0,1,1,0,0
430000000,1,84.96,16,918.0,901,7,109.55,304,3.0,2.0,0,1,1,0,0,0,0,1
195000000,0,78.01,8,405.0,448,5,101.76,195,3.0,2.0,0,1,0,0,1,0,0,1
96000000,0,59.98,6,547.0,928,9,74.82,4,3.0,1.0,1,0,0,1,0,1,0,0
290000000,1,59.61,12,600.0,581,8,87.55,128,3.0,1.0,0,1,0,0,1,1,0,0
241000000,0,59.99,21,1367.0,1408,10,80.49,504,3.0,1.0,0,1,0,0,1,1,0,0
1650000000,1,148.8017,16,552.0,332,5,184.18,42,5.0,2.0,1,0,0,1,0,0,0,1
328000000,1,84.9383,3,458.0,407,10,104.21,164,3.0,2.0,0,1,0,0,1,0,0,1
280000000,1,58.01,14,1120.0,2213,26,80.26,580,2.0,1.0,1,0,0,1,0,1,0,0
387000000,0,124.47,6,554.0,252,13,152.13,40,4.0,2.0,1,0,0,1,0,0,0,1
125500000,0,59.9349,10,624.0,607,8,85.84,345,3.0,1.0,0,1,0,0,1,0,0,1
599000000,1,84.69,6,2022.0,2065,14,110.67,1032,3.0,2.0,0,1,1,0,0,0,0,1
343000000,0,112.1715,21,1367.0,935,9,143.21,92,4.0,2.0,0,1,0,0,1,0,0,1
505000000,1,84.98,10,2780.0,2198,40,109.07,584,3.0,2.0,0,1,0,0,1,0,0,1
290000000,0,101.74,8,1180.0,761,17,124.75,176,3.0,2.0,0,1,0,1,0,0,0,1
84000000,0,59.67,15,1282.0,1166,10,79.28,400,2.0,1.0,0,1,0,0,1,0,0,1
635000000,0,151.9156,34,4599.0,2752,14,197.66,480,4.0,2.0,0,1,0,0,1,0,0,1
281000000,1,59.38,9,1239.0,1676,21,83.04,0,3.0,1.0,1,0,0,1,0,0,1,0
210000000,0,84.973,13,931.0,874,7,108.71,226,3.0,2.0,0,1,0,0,1,0,0,1
340000000,1,84.96,6,554.0,529,7,110.43,320,3.0,2.0,0,1,0,0,1,0,0,1
419500000,1,84.5,3,172.0,113,1,107.41,65,3.0,2.0,0,1,0,0,1,0,0,1
63700000,0,49.32,21,202.0,504,4,68.13,141,2.0,1.0,0,1,0,0,1,1,0,0
332000000,0,84.93,12,665.0,662,11,103.62,138,3.0,2.0,1,0,0,1,0,0,0,1
234000000,1,114.94,1,240.0,205,2,130.2,38,4.0,2.0,0,1,0,0,1,0,0,1
365000000,1,59.651,8,124.0,148,2,76.93,115,3.0,1.0,0,1,0,0,1,0,0,1
1475000000,1,124.22,10,7876.0,5563,65,158.87,494,4.0,2.0,1,0,0,1,0,0,0,1
250000000,1,59.92,22,316.0,261,3,85.97,92,3.0,1.0,0,1,0,0,1,1,0,0
359000000,1,59.97,6,428.0,437,5,81.15,223,3.0,1.0,0,1,0,0,1,0,0,1
427000000,1,81.48,5,273.0,219,1,110.69,168,3.0,2.0,0,1,0,0,1,0,0,1
560000000,1,84.97,7,376.0,318,4,129.48,2,3.0,2.0,1,0,0,0,1,0,0,1
187000000,0,55.38,14,283.0,277,4,74.51,206,3.0,1.0,0,1,0,0,1,0,0,1
492000000,0,145.131,15,2675.0,1852,18,173.99,162,4.0,2.0,0,1,0,0,1,0,0,1
495000000,1,63.83,5,190.0,380,4,81.75,88,3.0,1.0,0,1,0,1,0,1,0,0
198000000,0,84.975,10,313.0,480,3,102.46,168,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,84.87,15,1252.0,1668,18,105.79,56,3.0,2.0,1,0,0,1,0,0,0,1
1400000000,1,81.75,7,3930.0,3930,30,115.7,300,3.0,1.0,1,0,0,1,0,0,0,1
568000000,1,84.82,8,1806.0,1497,25,111.43,411,3.0,2.0,0,1,0,0,1,0,0,1
458000000,0,124.47,3,554.0,252,13,152.13,40,4.0,2.0,1,0,0,1,0,0,0,1
195000000,1,56.7,2,771.0,783,8,71.71,60,2.0,1.0,0,1,0,0,1,1,0,0
141500000,1,40.95,8,384.0,384,4,59.5,102,1.0,1.0,1,0,0,1,0,1,0,0
960000000,1,121.53,19,2040.0,1302,18,155.7,520,4.0,2.0,0,1,0,0,1,0,0,1
407500000,1,114.752,8,2733.0,2197,30,140.05,511,4.0,2.0,0,1,0,0,1,0,0,1
520000000,1,84.95,8,489.0,220,2,104.55,55,3.0,2.0,0,1,0,0,1,0,0,1
280000000,1,59.8165,11,111.0,130,2,79.47,118,3.0,2.0,0,1,0,0,1,0,0,1
378500000,1,84.86,4,185.0,146,1,116.03,146,3.0,2.0,0,1,0,0,1,0,0,1
447000000,1,84.94,19,809.0,770,9,102.87,510,3.0,2.0,0,1,0,0,1,0,0,1
125000000,1,49.77,5,781.0,1391,10,68.41,405,2.0,1.0,1,0,0,1,0,1,0,0
1100000000,1,84.43,13,5000.0,4424,28,115.54,11,4.0,2.0,1,0,0,1,0,1,0,0
430000000,1,114.96,15,1188.0,1329,16,134.86,270,4.0,2.0,0,1,0,0,1,0,0,1
880000000,1,125.79,2,230.0,132,3,151.21,80,4.0,2.0,0,1,0,0,1,0,0,1
2000000000,1,164.97,12,3695.0,1297,4,220.95,320,4.0,2.0,1,0,0,1,0,0,0,1
995000000,1,81.76,21,527.0,299,3,102.74,34,2.0,2.0,1,0,0,0,1,0,0,1
229000000,1,84.97,4,3940.0,3003,25,109.57,1066,3.0,2.0,0,1,0,0,1,0,0,1
305000000,1,59.73,7,502.0,845,8,81.33,389,3.0,1.0,1,0,0,1,0,1,0,0
300000000,1,79.07,6,550.0,1430,14,105.49,240,3.0,1.0,0,1,1,0,0,1,0,0
1038000000,1,136.18,7,613.0,132,2,168.15,26,3.0,2.0,0,1,0,0,1,0,0,1
290000000,0,80.9626,7,180.0,142,1,106.22,11,3.0,2.0,0,1,0,0,1,0,0,1
404000000,1,84.98,10,327.0,499,5,107.6,142,3.0,2.0,0,1,0,0,1,0,0,1
51000000,0,41.3,13,326.0,1080,7,57.15,360,2.0,1.0,0,1,0,0,1,1,0,0
430000000,0,125.4,20,1578.0,922,9,150.81,200,4.0,2.0,0,1,0,0,1,0,0,1
171000000,0,84.9813,14,413.0,410,4,114.56,410,3.0,2.0,0,1,0,0,1,0,0,1
280000000,0,59.9858,7,1705.0,1664,28,81.85,707,3.0,2.0,1,0,0,1,0,0,0,1
246000000,1,51.03,5,407.0,930,8,66.1,390,3.0,1.0,1,0,0,1,0,1,0,0
520000000,1,84.99,2,650.0,561,15,107.86,28,3.0,2.0,0,1,0,0,1,0,0,1
1000000000,1,84.97,25,7712.0,5678,72,109.47,556,3.0,2.0,1,0,0,1,0,0,0,1
520000000,1,84.97,11,628.0,553,10,105.93,553,3.0,2.0,0,1,0,0,1,0,0,1
143500000,1,47.11,5,190.0,190,4,47.87,1,2.0,1.0,0,1,0,0,1,1,0,0
475000000,1,84.88,3,1154.0,978,10,110.44,72,3.0,2.0,0,1,0,0,1,0,0,1
451000000,1,84.49,13,748.0,719,9,107.64,216,3.0,2.0,0,1,0,0,1,0,0,1
270000000,0,84.6588,12,918.0,712,15,111.48,46,3.0,2.0,0,1,0,0,1,0,0,1
680000000,1,84.27,5,55.0,120,1,101.03,105,3.0,2.0,1,0,1,0,0,0,0,1
272000000,1,84.44,6,525.0,336,5,100.08,211,3.0,2.0,0,1,0,0,1,0,0,1
474000000,1,53.82,11,1397.0,2161,34,74.93,570,2.0,1.0,1,0,0,1,0,1,0,0
150000000,0,59.76,14,682.0,824,9,80.55,272,3.0,1.0,1,0,0,1,0,0,0,1
126000000,0,59.9,11,139.0,159,1,83.34,72,3.0,1.0,0,1,0,0,1,0,0,1
35000000,0,47.79,3,560.0,560,11,54.27,180,3.0,1.0,0,1,0,0,1,0,0,1
369000000,1,84.96,9,108.0,108,1,112.17,1,3.0,2.0,0,1,0,0,1,1,0,0
489000000,1,81.07,6,600.0,570,7,97.69,120,3.0,1.0,0,1,1,0,0,0,0,1
413000000,1,114.96,2,1188.0,1329,16,134.86,270,4.0,2.0,0,1,0,0,1,0,0,1
937000000,1,84.79,9,9766.0,6864,66,108.82,216,3.0,2.0,1,0,0,1,0,0,0,1
320000000,1,84.97,2,3146.0,2810,25,99.67,1240,3.0,2.0,0,1,0,0,1,0,0,1
630000000,0,157.8562,9,1875.0,1156,10,186.36,140,4.0,2.0,0,1,0,0,1,0,0,1
380000000,1,59.97,17,1610.0,1689,17,79.74,92,3.0,1.0,0,1,0,0,1,0,0,1
180000000,0,75.18,10,142.0,200,1,94.84,20,3.0,2.0,0,1,0,0,1,0,1,0
220000000,0,83.16,18,46.0,144,2,100.06,72,3.0,1.0,0,1,0,0,1,0,0,1
183000000,0,84.96,7,1044.0,2132,24,102.96,1004,3.0,2.0,0,1,0,0,1,0,0,1
3290000000,1,135.92,6,3893.0,2444,28,173.64,182,4.0,2.0,1,0,0,1,0,0,0,1
320000000,1,84.91,2,360.0,1980,12,100.99,60,3.0,2.0,1,0,0,1,0,0,0,1
230000000,1,49.94,11,1999.0,2856,32,72.95,360,2.0,1.0,1,0,0,1,0,1,0,0
1410000000,1,84.93,24,3893.0,2444,28,113.71,198,3.0,2.0,1,0,0,1,0,0,0,1
268000000,0,115.53,5,2169.0,2181,15,142.14,350,4.0,2.0,0,1,1,0,0,0,0,1
630000000,1,84.985,13,1080.0,982,14,104.05,408,3.0,2.0,0,1,1,0,0,0,0,1
228500000,1,71.22,3,259.0,408,3,82.4,84,3.0,1.0,0,1,0,0,1,0,0,1
69500000,0,49.73,15,481.0,799,6,71.13,215,2.0,1.0,1,0,0,1,0,1,0,0
339000000,0,84.88799999999998,13,1578.0,922,9,108.06,150,3.0,2.0,0,1,0,0,1,0,0,1
99000000,0,59.58,8,200.0,199,1,76.11,88,3.0,1.0,0,1,0,0,1,0,0,1
357000000,0,84.8659,10,651.0,511,2,111.6,90,3.0,2.0,0,1,0,0,1,0,0,1
545000000,1,114.78,19,1992.0,1601,14,148.75,232,4.0,2.0,0,1,0,0,1,0,0,1
110000000,0,49.42,1,340.0,720,5,69.02,720,2.0,1.0,0,1,0,0,1,1,0,0
620000000,0,133.4686,8,550.0,249,3,163.66,118,4.0,2.0,0,1,0,0,1,0,0,1
320000000,1,64.39,7,500.0,715,5,82.89,208,3.0,1.0,0,1,0,0,1,1,0,0
895000000,0,175.1244,30,4599.0,2752,14,228.61,94,5.0,3.0,0,1,0,0,1,0,0,1
240000000,1,60.38,5,600.0,592,4,86.47,209,3.0,1.0,0,1,0,0,1,1,0,0
433000000,1,59.149,9,494.0,484,8,79.27,166,3.0,2.0,0,1,0,0,1,0,0,1
600000000,1,113.8,16,161.0,134,1,139.59,19,4.0,2.0,0,1,0,0,1,0,0,1
930000000,1,84.94,10,576.0,537,6,114.7,153,3.0,2.0,0,1,0,0,1,0,0,1
185000000,0,59.8869,13,658.0,600,6,79.38,200,3.0,2.0,0,1,0,0,1,0,0,1
600000000,1,66.225,14,1920.0,960,13,87.85,300,3.0,1.0,0,1,1,0,0,1,0,0
333000000,1,53.82,7,1466.0,2030,32,66.12,240,2.0,1.0,1,0,0,1,0,1,0,0
330000000,1,50.25,4,140.0,112,5,62.28,49,2.0,1.0,0,1,0,0,1,1,0,0
264000000,0,60.83,6,3240.0,3060,33,83.12,504,3.0,1.0,0,1,1,0,0,1,0,0
420000000,0,190.555,1,2918.0,1536,18,217.94,84,6.0,2.0,0,1,0,0,1,0,1,0
725000000,1,120.95,16,4890.0,3293,51,158.37,338,4.0,2.0,1,0,0,1,0,0,0,1
244110000,0,59.1416,13,3400.0,3160,30,82.28,385,3.0,2.0,0,1,0,0,1,0,0,1
320000000,1,59.58,13,2110.0,2496,23,79.89,522,3.0,1.0,0,1,0,0,1,0,1,0
270000000,0,84.96,12,4700.0,1746,18,104.16,580,3.0,2.0,0,1,0,0,1,0,0,1
397000000,1,78.941,3,211.0,199,3,99.39,86,3.0,2.0,0,1,0,0,1,0,0,1
682000000,1,115.35,14,1353.0,960,17,137.88,888,4.0,2.0,0,1,1,0,0,0,0,1
315000000,1,59.91,18,212.0,206,2,90.12,83,3.0,1.0,1,0,0,1,0,1,0,0
230000000,1,84.67,12,282.0,361,3,103.65,13,3.0,2.0,0,1,0,0,1,0,0,1
39000000,0,40.1,5,298.0,400,8,45.39,385,2.0,1.0,0,1,0,0,1,0,0,1
224000000,1,32.08,9,175.0,175,1,43.79,53,1.0,1.0,0,1,0,0,1,1,0,0
240000000,1,49.8,3,997.0,997,9,69.43,295,2.0,1.0,1,0,0,1,0,1,0,0
203000000,0,59.95,22,1573.0,1733,13,77.67,680,3.0,1.0,0,1,0,0,1,0,0,1
92800000,0,59.62,10,467.0,648,2,80.12,231,2.0,1.0,0,1,0,0,1,0,0,1
68500000,0,59.97,2,225.0,343,1,92.56,123,3.0,1.0,0,1,0,0,1,1,0,0
301950000,0,123.35,7,1180.0,761,17,151.26,180,4.0,2.0,0,1,0,1,0,0,0,1
325000000,1,84.96,19,237.0,245,3,107.65,76,3.0,2.0,0,1,0,0,1,0,0,1
410000000,1,59.94,22,1974.0,1458,15,81.58,420,3.0,1.0,0,1,0,0,1,0,0,1
350000000,1,84.98,6,371.0,225,4,112.85,188,3.0,2.0,0,1,0,0,1,0,0,1
296000000,0,84.9995,18,777.0,773,9,114.51,146,3.0,2.0,0,1,0,0,1,0,0,1
208000000,1,59.85,2,326.0,410,3,83.7,175,2.0,1.0,0,1,1,0,0,1,0,0
350000000,1,84.95,19,214.0,188,2,112.68,36,3.0,2.0,0,1,0,0,1,0,0,1
309000000,1,84.65899999999998,19,151.0,132,1,110.08,132,3.0,2.0,0,1,0,0,1,0,0,1
422000000,1,84.96,16,524.0,514,5,97.86,434,3.0,2.0,0,1,0,0,1,0,0,1
223000000,0,84.43,22,193.0,176,1,115.7,88,3.0,2.0,0,1,0,0,1,0,0,1
448500000,1,84.84,9,194.0,136,1,109.4,100,3.0,2.0,0,1,0,0,1,0,0,1
790000000,1,65.34,12,1104.0,1882,34,88.5,288,2.0,1.0,1,0,0,1,0,1,0,0
460000000,1,114.73,13,2513.0,1224,13,149.41,255,4.0,3.0,0,1,0,0,1,0,0,1
420000000,1,49.96,6,325.0,1162,8,69.85,324,3.0,1.0,1,0,0,1,0,1,0,0
441000000,0,84.71700000000001,6,1277.0,1110,13,118.97,488,3.0,2.0,0,1,0,0,1,0,0,1
270000000,1,54.94,2,617.0,1352,12,75.55,834,2.0,1.0,1,0,0,1,0,1,0,0
319000000,1,80.1498,15,390.0,300,6,107.46,160,3.0,2.0,0,1,0,0,1,0,0,1
469000000,1,84.97,13,965.0,643,4,109.59,138,3.0,2.0,0,1,0,0,1,0,0,1
149700000,0,59.89,18,2252.0,1895,17,79.43,553,3.0,2.0,0,1,0,0,1,0,0,1
269000000,0,84.7737,17,1858.0,1828,17,106.64,521,3.0,2.0,0,1,0,0,1,0,0,1
550000000,1,70.73,15,1625.0,2280,33,89.26,780,2.0,1.0,1,0,0,1,0,1,0,0
1015000000,1,84.99,15,7876.0,5563,65,109.31,232,3.0,2.0,1,0,0,1,0,0,0,1
127000000,1,59.4,14,275.0,458,4,81.74,134,2.0,1.0,1,0,0,1,0,1,0,0
210000000,1,49.77,14,562.0,804,6,68.15,326,2.0,1.0,1,0,0,1,0,1,0,0
300000000,1,91.24,10,300.0,280,2,98.81,126,3.0,2.0,0,1,0,0,1,1,0,0
137000000,1,59.4,5,188.0,188,2,87.24,94,3.0,1.0,0,1,0,0,1,0,0,1
765000000,1,84.822,12,1401.0,1444,11,106.94,429,3.0,2.0,0,1,1,0,0,0,0,1
598000000,1,84.9,7,165.0,126,2,105.68,66,3.0,2.0,0,1,0,0,1,0,0,1
1200000000,1,148.94,39,1129.0,580,4,185.98,76,3.0,2.0,1,0,0,1,0,0,0,1
250000000,0,61.09,11,3240.0,3060,33,81.04,168,3.0,1.0,0,1,1,0,0,1,0,0
59700000,1,27.0,14,681.0,1362,10,36.97,165,1.0,1.0,0,1,0,0,1,1,0,0
375000000,1,59.919,4,608.0,379,8,77.82,23,3.0,2.0,0,1,0,0,1,0,0,1
1350000000,1,84.34899999999998,7,1291.0,926,12,109.54,56,3.0,2.0,0,1,0,0,1,0,0,1
493000000,1,84.98,12,173.0,159,3,107.95,27,3.0,2.0,0,1,0,0,1,0,0,1
650000000,1,101.76,4,658.0,551,10,138.6,37,3.0,2.0,1,0,0,1,0,0,0,1
215000000,0,59.99,17,481.0,799,6,79.59,494,3.0,1.0,1,0,0,1,0,0,0,1
305000000,0,185.23,2,2169.0,2181,15,227.99,150,6.0,2.0,0,1,1,0,0,0,0,1
400000000,0,84.99700000000001,21,1306.0,1306,15,113.61,504,3.0,2.0,0,1,0,0,1,0,0,1
235000000,1,84.99,12,1641.0,2336,16,105.15,616,3.0,2.0,1,0,0,1,0,0,0,1
397890000,0,145.64,15,948.0,540,4,171.72,128,4.0,2.0,0,1,0,0,1,0,0,1
706740000,1,167.69,6,601.0,300,13,210.81,72,3.0,2.0,1,0,0,1,0,0,0,1
157000000,0,69.28,2,1338.0,1772,21,85.49,234,3.0,1.0,0,1,0,0,1,0,0,1
118000000,0,59.94,8,1422.0,1422,15,75.18,648,3.0,1.0,1,0,0,1,0,1,0,0
495000000,1,84.9406,14,567.0,499,9,107.51,188,3.0,2.0,0,1,0,0,1,0,0,1
242000000,0,59.85,12,1548.0,1358,19,72.43,634,3.0,1.0,1,0,0,1,0,0,0,1
202500000,0,84.7737,7,1858.0,1828,17,106.64,122,3.0,2.0,0,1,0,0,1,0,0,1
230000000,1,64.0,5,198.0,493,4,77.86,33,2.0,1.0,0,1,0,0,1,0,0,1
287000000,1,59.2,3,600.0,1944,16,76.58,90,2.0,1.0,1,0,0,1,0,1,0,0
715000000,1,59.99,11,1544.0,1164,18,85.54,285,3.0,2.0,1,0,1,0,0,0,0,1
499880000,0,182.7637,9,2733.0,1598,19,230.41,165,4.0,2.0,0,1,0,0,1,0,0,1
199000000,1,59.59,10,1323.0,1114,14,84.14,162,3.0,1.0,0,1,0,0,1,0,0,1
1165000000,1,65.1,16,783.0,1368,15,88.89,0,2.0,1.0,1,0,0,1,0,1,0,0
290000000,1,84.92,4,347.0,488,6,103.92,413,3.0,2.0,0,1,0,0,1,0,0,1
1165000000,1,104.31,3,255.0,255,3,110.92,105,3.0,1.0,0,1,0,0,1,1,0,0
530000000,1,134.94,18,2300.0,1981,18,164.0,352,4.0,2.0,1,0,0,1,0,0,0,1
511000000,1,59.99,19,1806.0,1497,25,85.55,268,3.0,2.0,0,1,0,0,1,0,0,1
136000000,0,84.992,2,884.0,882,11,109.92,448,3.0,2.0,0,1,0,0,1,0,0,1
1523520000,1,238.858,2,375.0,112,6,276.02,8,4.0,2.0,0,1,0,0,1,0,0,1
143000000,0,59.6572,12,453.0,466,3,81.09,191,3.0,2.0,0,1,0,0,1,0,0,1
200000000,1,50.67,12,680.0,2256,20,69.59,938,2.0,1.0,1,0,0,1,0,1,0,0
243000000,0,59.813,5,2651.0,1898,16,79.89,386,3.0,1.0,0,1,0,0,1,0,0,1
397000000,1,59.67,3,1152.0,1152,12,80.93,162,2.0,1.0,0,1,0,0,1,1,0,0
720000000,0,100.945,17,4599.0,2752,14,133.82,282,3.0,2.0,0,1,0,0,1,0,0,1
773000000,1,117.74,8,1484.0,853,15,152.21,371,4.0,2.0,0,1,0,0,1,0,0,1
555000000,1,84.92,8,316.0,540,6,102.13,150,3.0,1.0,0,1,1,0,0,0,0,1
343500000,1,59.958,14,1616.0,1378,19,85.31,444,3.0,1.0,0,1,0,0,1,0,0,1
50000000,0,32.39,8,1578.0,2544,18,46.07,270,1.0,1.0,0,1,0,0,1,1,0,0
597000000,1,84.9,6,165.0,126,2,105.53,30,3.0,2.0,0,1,0,0,1,0,0,1
610000000,0,99.51,31,3030.0,2100,12,134.58,192,3.0,2.0,0,1,0,0,1,0,0,1
174000000,1,59.97,4,1225.0,960,9,85.38,276,3.0,1.0,0,1,0,0,1,1,0,0
587500000,1,84.42,22,1349.0,1150,14,107.7,441,3.0,2.0,0,1,0,0,1,0,0,1
378000000,1,59.7,4,280.0,248,4,77.27,100,3.0,2.0,0,1,0,0,1,0,0,1
230000000,0,84.979,1,835.0,625,8,107.99,149,3.0,2.0,0,1,0,0,1,0,0,1
720000000,1,84.76,12,1359.0,1512,15,103.22,1512,3.0,2.0,1,0,0,1,0,0,0,1
136500000,1,59.34,13,700.0,791,5,86.46,317,3.0,1.0,0,1,0,0,1,1,0,0
1120000000,1,97.35,16,1259.0,960,14,124.57,390,4.0,2.0,1,0,0,1,0,0,0,1
457130000,0,142.5818,7,754.0,478,6,177.79,142,4.0,2.0,0,1,0,0,1,0,0,1
225000000,1,39.53,1,325.0,1162,8,61.27,268,3.0,1.0,1,0,0,1,0,1,0,0
565000000,1,84.9,17,285.0,257,3,114.02,92,3.0,2.0,0,1,0,0,1,0,0,1
330000000,0,59.9615,20,692.0,547,8,82.55,80,3.0,2.0,0,1,0,0,1,0,0,1
575000000,1,84.8789,4,231.0,164,3,113.34,31,3.0,2.0,0,1,0,0,1,0,0,1
311000000,1,84.78,15,1188.0,1329,16,102.5,384,3.0,2.0,0,1,0,0,1,0,0,1
225000000,0,59.8,24,3776.0,3382,35,80.01,1184,3.0,1.0,0,1,0,0,1,0,0,1
555000000,1,84.97,4,3310.0,2517,42,107.49,55,3.0,2.0,1,0,0,1,0,0,0,1
15150000,0,35.82,5,0.0,100,2,45.41,100,2.0,1.0,0,1,0,0,1,0,0,1
355000000,0,84.98,13,2277.0,1728,25,110.81,656,3.0,2.0,0,1,0,0,1,0,0,1
223800000,0,84.9073,20,608.0,548,7,112.12,376,3.0,2.0,0,1,0,0,1,0,0,1
770000000,1,133.29,3,3258.0,1696,31,159.03,340,4.0,2.0,1,0,0,1,0,0,0,1
270000000,0,94.412,4,1018.0,718,8,121.36,535,3.0,2.0,0,1,0,0,1,0,0,1
390000000,1,84.87799999999999,6,1054.0,886,11,110.77,436,3.0,2.0,0,1,0,0,1,0,0,1
625000000,1,80.35,6,1842.0,1842,26,86.13,336,2.0,1.0,1,0,0,1,0,1,0,0
353000000,0,84.9955,12,867.0,751,8,110.29,18,3.0,2.0,0,1,0,0,1,0,0,1
95000000,1,59.39,4,567.0,690,5,82.53,270,2.0,1.0,1,0,0,1,0,1,0,0
685000000,1,134.7,3,255.0,208,5,173.85,1,0.0,0.0,1,0,0,1,0,0,0,1
740000000,1,71.37,11,1466.0,2030,32,89.26,300,2.0,1.0,1,0,0,1,0,1,0,0
375000000,0,84.9393,24,1024.0,591,6,110.05,196,3.0,2.0,0,1,0,0,1,0,0,1
540000000,1,84.88,17,4329.0,5150,42,106.63,1298,3.0,2.0,0,1,0,0,1,0,0,1
300000000,1,59.96,15,715.0,956,6,82.4,956,3.0,1.0,0,1,0,0,1,1,0,0
